time_iso,time_ms,open,high,low,close,volume
2026-03-12T13:54:00.000Z,1773323640000,24649.7,24656.2,24642.2,24646.5,488
2026-03-12T13:55:00.000Z,1773323700000,24646,24655.7,24621.9,24626.2,507
2026-03-12T13:56:00.000Z,1773323760000,24626,24633.5,24608,24627.2,523
2026-03-12T13:57:00.000Z,1773323820000,24627,24639.4,24626,24634.2,513
2026-03-12T13:58:00.000Z,1773323880000,24633.9,24635.2,24622.5,24623.2,487
2026-03-12T13:59:00.000Z,1773323940000,24623.2,24638.4,24619.5,24633.4,518
2026-03-12T14:00:00.000Z,1773324000000,24634.7,24680.1,24630.2,24675.4,541
2026-03-12T14:01:00.000Z,1773324060000,24675.7,24697.7,24674.4,24695.5,547
2026-03-12T14:02:00.000Z,1773324120000,24695.1,24703.5,24691.2,24702.7,508
2026-03-12T14:03:00.000Z,1773324180000,24702,24713.5,24696.9,24713.5,513
2026-03-12T14:04:00.000Z,1773324240000,24713.6,24722.7,24693.1,24697.2,523
2026-03-12T14:05:00.000Z,1773324300000,24696.2,24699.7,24681.9,24690.2,513
2026-03-12T14:06:00.000Z,1773324360000,24690.2,24703.7,24679.5,24686.7,525
2026-03-12T14:07:00.000Z,1773324420000,24686.6,24705.2,24671.5,24697.2,528
2026-03-12T14:08:00.000Z,1773324480000,24698.1,24703.1,24683.5,24691.6,538
2026-03-12T14:09:00.000Z,1773324540000,24691,24693,24675.9,24682.2,535
2026-03-12T14:10:00.000Z,1773324600000,24682.7,24692.7,24673.2,24678.7,512
2026-03-12T14:11:00.000Z,1773324660000,24678.9,24704,24676.5,24699.5,512
2026-03-12T14:12:00.000Z,1773324720000,24700.1,24718.9,24694.9,24715.4,518
2026-03-12T14:13:00.000Z,1773324780000,24715.4,24721.4,24693.4,24694.1,526
2026-03-12T14:14:00.000Z,1773324840000,24693.9,24717.7,24693.9,24713.9,486
2026-03-12T14:15:00.000Z,1773324900000,24713.9,24723.2,24703.6,24712.7,507
2026-03-12T14:16:00.000Z,1773324960000,24711.9,24714.4,24684.8,24690.2,509
2026-03-12T14:17:00.000Z,1773325020000,24689.7,24697.2,24679.8,24683.9,482
2026-03-12T14:18:00.000Z,1773325080000,24683.6,24686.6,24660.4,24661.6,510
2026-03-12T14:19:00.000Z,1773325140000,24660.8,24663.7,24655.2,24657.9,480
2026-03-12T14:20:00.000Z,1773325200000,24657.1,24659.7,24647.9,24649.7,481
2026-03-12T14:21:00.000Z,1773325260000,24649.4,24651.6,24635.1,24636.9,482
2026-03-12T14:22:00.000Z,1773325320000,24637.2,24661.2,24637.2,24650.1,487
2026-03-12T14:23:00.000Z,1773325380000,24650.2,24655.9,24639.9,24641.9,469
2026-03-12T14:24:00.000Z,1773325440000,24641.4,24653.7,24639.2,24650.1,492
2026-03-12T14:25:00.000Z,1773325500000,24650.2,24678.9,24650.2,24658.6,509
2026-03-12T14:26:00.000Z,1773325560000,24658.1,24659.7,24646.4,24648,460
2026-03-12T14:27:00.000Z,1773325620000,24647.5,24652.5,24632.9,24632.9,462
2026-03-12T14:28:00.000Z,1773325680000,24632.6,24635.7,24621.7,24622,475
2026-03-12T14:29:00.000Z,1773325740000,24622,24632.2,24594.4,24594.4,492
2026-03-12T14:30:00.000Z,1773325800000,24594.1,24602.9,24590.9,24597.4,491
2026-03-12T14:31:00.000Z,1773325860000,24597.1,24603.2,24590.6,24593,470
2026-03-12T14:32:00.000Z,1773325920000,24592.5,24594.4,24580.4,24588.5,478
2026-03-12T14:33:00.000Z,1773325980000,24587.7,24588.5,24570.7,24573,493
2026-03-12T14:34:00.000Z,1773326040000,24572.7,24583.2,24569.6,24582,480
2026-03-12T14:35:00.000Z,1773326100000,24582,24602.1,24580.2,24601.5,514
2026-03-12T14:36:00.000Z,1773326160000,24601.5,24608.9,24586.1,24588.7,487
2026-03-12T14:37:00.000Z,1773326220000,24587.6,24594.1,24566.5,24566.9,469
2026-03-12T14:38:00.000Z,1773326280000,24566.6,24583.9,24549.7,24583.6,493
2026-03-12T14:39:00.000Z,1773326340000,24581.5,24593.5,24581.1,24583.2,492
2026-03-12T14:40:00.000Z,1773326400000,24582.7,24601.4,24578.5,24581.7,499
2026-03-12T14:41:00.000Z,1773326460000,24581.2,24596.5,24572.2,24573.2,463
2026-03-12T14:42:00.000Z,1773326520000,24573,24579,24564.4,24570.7,454
2026-03-12T14:43:00.000Z,1773326580000,24570,24602.1,24570,24599.5,476
2026-03-12T14:44:00.000Z,1773326640000,24599,24625.7,24596.7,24622,499
2026-03-12T14:45:00.000Z,1773326700000,24622.2,24623,24612.4,24614.5,488
2026-03-12T14:46:00.000Z,1773326760000,24614.7,24696,24610.9,24680.5,570
2026-03-12T14:47:00.000Z,1773326820000,24679.6,24684.2,24635,24637,546
2026-03-12T14:48:00.000Z,1773326880000,24635.2,24638,24618.1,24618.4,543
2026-03-12T14:49:00.000Z,1773326940000,24618,24618.1,24581,24591.7,535
2026-03-12T14:50:00.000Z,1773327000000,24591.6,24603.4,24578.9,24578.9,539
2026-03-12T14:51:00.000Z,1773327060000,24578.9,24597,24578.9,24590.2,535
2026-03-12T14:52:00.000Z,1773327120000,24590.9,24606.6,24589.2,24596.2,538
2026-03-12T14:53:00.000Z,1773327180000,24596,24605.1,24585.5,24604.5,524
2026-03-12T14:54:00.000Z,1773327240000,24604.2,24610.7,24586.6,24603.6,527
2026-03-12T14:55:00.000Z,1773327300000,24604.5,24622.5,24601.1,24609.4,540
2026-03-12T14:56:00.000Z,1773327360000,24609.4,24619,24607.9,24613.7,505
2026-03-12T14:57:00.000Z,1773327420000,24613.5,24616.4,24599.4,24604,519
2026-03-12T14:58:00.000Z,1773327480000,24604.2,24606.5,24589.5,24590.2,506
2026-03-12T14:59:00.000Z,1773327540000,24590.2,24602,24589,24596.9,498
2026-03-12T15:00:00.000Z,1773327600000,24596.6,24610.2,24582.9,24584.2,520
2026-03-12T15:01:00.000Z,1773327660000,24583.9,24603.8,24575.9,24577.8,508
2026-03-12T15:02:00.000Z,1773327720000,24578.1,24586.7,24562.2,24569.7,501
2026-03-12T15:03:00.000Z,1773327780000,24569.9,24585.3,24557.4,24585.3,492
2026-03-12T15:04:00.000Z,1773327840000,24584.8,24594.6,24574.4,24584.7,503
2026-03-12T15:05:00.000Z,1773327900000,24584.7,24589.6,24577.9,24584.2,489
2026-03-12T15:06:00.000Z,1773327960000,24584.6,24594.2,24577.4,24582.7,497
2026-03-12T15:07:00.000Z,1773328020000,24581.6,24585.9,24573.1,24582.9,496
2026-03-12T15:08:00.000Z,1773328080000,24582.6,24589.7,24577.9,24586.7,477
2026-03-12T15:09:00.000Z,1773328140000,24586.9,24588.4,24574.4,24578.9,475
2026-03-12T15:10:00.000Z,1773328200000,24578.7,24578.7,24563.7,24566.2,459
2026-03-12T15:11:00.000Z,1773328260000,24565.7,24572.9,24562.1,24563.7,487
2026-03-12T15:12:00.000Z,1773328320000,24563.3,24570.2,24551.1,24555.8,467
2026-03-12T15:13:00.000Z,1773328380000,24555.9,24556.4,24538.1,24545.7,476
2026-03-12T15:14:00.000Z,1773328440000,24545.4,24571.7,24544.4,24567.2,486
2026-03-12T15:15:00.000Z,1773328500000,24566.9,24576.4,24557.9,24561.2,474
2026-03-12T15:16:00.000Z,1773328560000,24561.2,24567.7,24555.8,24556.2,442
2026-03-12T15:17:00.000Z,1773328620000,24554.9,24573.1,24551.3,24571.2,474
2026-03-12T15:18:00.000Z,1773328680000,24571.4,24575.7,24552.4,24568.2,469
2026-03-12T15:19:00.000Z,1773328740000,24568.9,24572.2,24559.7,24560.4,426
2026-03-12T15:20:00.000Z,1773328800000,24560.4,24571.9,24560.2,24563.7,471
2026-03-12T15:21:00.000Z,1773328860000,24562.7,24562.8,24550.9,24555.4,435
