time_iso,time_ms,open,high,low,close,volume
2026-02-17T14:50:00.000Z,1771339800000,24588.861328125,24593.294921875,24511.83984375,24519.494140625,4553406
2026-02-17T14:51:00.000Z,1771339860000,24521.03515625,24521.03515625,24498.177734375,24501.20703125,6780753
2026-02-17T14:52:00.000Z,1771339920000,24502.322265625,24516.02734375,24502.322265625,24509.470703125,4232236
2026-02-17T14:53:00.000Z,1771339980000,24505.958984375,24505.958984375,24464.203125,24464.203125,3610610
2026-02-17T14:54:00.000Z,1771340040000,24467.279296875,24473.9921875,24466.322265625,24466.322265625,4624952
2026-02-17T14:55:00.000Z,1771340100000,24466.34375,24466.34375,24434.96875,24436.30859375,3957212
2026-02-17T14:56:00.000Z,1771340160000,24437.298828125,24452.79296875,24437.28125,24438.11328125,4160159
2026-02-17T14:57:00.000Z,1771340220000,24450.291015625,24473.86328125,24450.291015625,24451.2109375,5143262
2026-02-17T14:58:00.000Z,1771340280000,24452.626953125,24452.626953125,24436.265625,24436.265625,3874475
2026-02-17T14:59:00.000Z,1771340340000,24422.837890625,24426.978515625,24414.51171875,24418.283203125,4008552
2026-02-17T15:00:00.000Z,1771340400000,24410.26171875,24432.474609375,24410.26171875,24431.9609375,4619274
2026-02-17T15:01:00.000Z,1771340460000,24434.033203125,24460.388671875,24426.232421875,24460.388671875,3670357
2026-02-17T15:02:00.000Z,1771340520000,24469.05078125,24470.9765625,24444.826171875,24444.826171875,4423173
2026-02-17T15:03:00.000Z,1771340580000,24453.47265625,24489.869140625,24453.47265625,24489.869140625,4087537
2026-02-17T15:04:00.000Z,1771340640000,24492.69921875,24492.69921875,24479.26953125,24486.921875,3658652
2026-02-17T15:05:00.000Z,1771340700000,24490.74609375,24495.19140625,24483.97265625,24483.97265625,3600568
2026-02-17T15:06:00.000Z,1771340760000,24487.431640625,24490.595703125,24458.990234375,24465.5078125,3933905
2026-02-17T15:07:00.000Z,1771340820000,24458.5703125,24462.771484375,24448.84765625,24452.7421875,3163323
2026-02-17T15:08:00.000Z,1771340880000,24453.12890625,24470.201171875,24453.12890625,24466.919921875,3430684
2026-02-17T15:09:00.000Z,1771340940000,24454.056640625,24461.015625,24445.955078125,24448.23828125,2933379
2026-02-17T15:10:00.000Z,1771341000000,24450.173828125,24473.015625,24450.173828125,24458.224609375,3387817
2026-02-17T15:11:00.000Z,1771341060000,24457.9453125,24457.9453125,24422.998046875,24422.998046875,4088250
2026-02-17T15:12:00.000Z,1771341120000,24416.01171875,24454.5546875,24416.01171875,24446.81640625,4207608
2026-02-17T15:13:00.000Z,1771341180000,24447.791015625,24447.791015625,24423.869140625,24429.1875,3177472
2026-02-17T15:14:00.000Z,1771341240000,24432.603515625,24440.849609375,24430.0390625,24437.509765625,3501931
2026-02-17T15:15:00.000Z,1771341300000,24434.642578125,24443.30078125,24434.642578125,24442.037109375,3106687
2026-02-17T15:16:00.000Z,1771341360000,24454.0625,24493.951171875,24454.0625,24490.93359375,3814789
2026-02-17T15:17:00.000Z,1771341420000,24488.169921875,24500.619140625,24488.169921875,24500.619140625,3493013
2026-02-17T15:18:00.000Z,1771341480000,24497.947265625,24543.57421875,24497.947265625,24542.173828125,3527153
2026-02-17T15:19:00.000Z,1771341540000,24552.087890625,24568.078125,24544.919921875,24566.197265625,3940330
2026-02-17T15:20:00.000Z,1771341600000,24567.46484375,24567.46484375,24537.908203125,24537.908203125,3710067
2026-02-17T15:21:00.000Z,1771341660000,24528.798828125,24535.423828125,24515.203125,24516.787109375,3160618
2026-02-17T15:22:00.000Z,1771341720000,24498.14453125,24521.443359375,24486.697265625,24486.697265625,3929555
2026-02-17T15:23:00.000Z,1771341780000,24487.44921875,24493.341796875,24475.30078125,24475.689453125,2895482
2026-02-17T15:24:00.000Z,1771341840000,24476.5078125,24483.88671875,24468.654296875,24475.23046875,3307697
2026-02-17T15:25:00.000Z,1771341900000,24486.8671875,24486.8671875,24450.65625,24455.0546875,2338088
2026-02-17T15:26:00.000Z,1771341960000,24455.1796875,24455.92578125,24451.05078125,24453.330078125,2998051
2026-02-17T15:27:00.000Z,1771342020000,24466.603515625,24484.70703125,24462.376953125,24462.376953125,2993137
2026-02-17T15:28:00.000Z,1771342080000,24467.392578125,24468.849609375,24459.841796875,24459.841796875,2549608
2026-02-17T15:29:00.000Z,1771342140000,24455.021484375,24465.681640625,24444.291015625,24462.111328125,2980858
2026-02-17T15:30:00.000Z,1771342200000,24467.1875,24467.1875,24438.181640625,24441.0703125,2979409
2026-02-17T15:31:00.000Z,1771342260000,24433.84375,24436.525390625,24422.84375,24436.525390625,2919856
2026-02-17T15:32:00.000Z,1771342320000,24434.982421875,24434.982421875,24419.953125,24423.17578125,2575354
2026-02-17T15:33:00.000Z,1771342380000,24426.21484375,24426.21484375,24388.52734375,24392.96484375,2541757
2026-02-17T15:34:00.000Z,1771342440000,24397.857421875,24399.595703125,24392.185546875,24395.884765625,3417485
2026-02-17T15:35:00.000Z,1771342500000,24400.4140625,24427.873046875,24400.4140625,24411.578125,3400227
2026-02-17T15:36:00.000Z,1771342560000,24422.998046875,24426.625,24412.685546875,24423.109375,2417621
2026-02-17T15:37:00.000Z,1771342620000,24428.853515625,24433.9609375,24408.59375,24408.59375,2715070
2026-02-17T15:38:00.000Z,1771342680000,24408.107421875,24414.25,24398.021484375,24410.69921875,3424606
2026-02-17T15:39:00.000Z,1771342740000,24406.83984375,24406.83984375,24391.5625,24391.63671875,2262489
2026-02-17T15:40:00.000Z,1771342800000,24395.1953125,24427.5234375,24395.1953125,24420.845703125,3040821
2026-02-17T15:41:00.000Z,1771342860000,24423.890625,24423.890625,24400.189453125,24400.888671875,3114029
2026-02-17T15:42:00.000Z,1771342920000,24401.689453125,24414.794921875,24400.57421875,24413.279296875,2412420
2026-02-17T15:43:00.000Z,1771342980000,24417.6328125,24424.615234375,24417.310546875,24420.609375,2701171
2026-02-17T15:44:00.000Z,1771343040000,24420.40234375,24439.982421875,24419.087890625,24439.982421875,2344856
2026-02-17T15:45:00.000Z,1771343100000,24450.958984375,24457.015625,24439.451171875,24457.015625,3559856
2026-02-17T15:46:00.000Z,1771343160000,24459.52734375,24461.525390625,24445.919921875,24461.525390625,3342276
2026-02-17T15:47:00.000Z,1771343220000,24460.6875,24503.578125,24460.546875,24503.578125,2830217
2026-02-17T15:48:00.000Z,1771343280000,24512.14453125,24512.14453125,24496.802734375,24499.6796875,3412324
2026-02-17T15:49:00.000Z,1771343340000,24494.283203125,24508.451171875,24494.283203125,24504.810546875,2687967
2026-02-17T15:50:00.000Z,1771343400000,24497.78515625,24497.78515625,24478.92578125,24489.251953125,3055707
2026-02-17T15:51:00.000Z,1771343460000,24486.615234375,24526.271484375,24486.615234375,24526.271484375,2416443
2026-02-17T15:52:00.000Z,1771343520000,24524.44921875,24524.44921875,24501.921875,24504.595703125,3384087
2026-02-17T15:53:00.000Z,1771343580000,24506.505859375,24513.017578125,24506.505859375,24509.1484375,2475698
2026-02-17T15:54:00.000Z,1771343640000,24510.318359375,24510.318359375,24502.47265625,24507.6484375,2172985
2026-02-17T15:55:00.000Z,1771343700000,24506.5859375,24529.916015625,24506.5859375,24529.916015625,2032608
2026-02-17T15:56:00.000Z,1771343760000,24525.376953125,24525.376953125,24494.861328125,24500.91796875,3008522
2026-02-17T15:57:00.000Z,1771343820000,24509.6015625,24516.341796875,24498.43359375,24498.43359375,2339426
2026-02-17T15:58:00.000Z,1771343880000,24500.408203125,24526.77734375,24500.408203125,24526.77734375,2361834
2026-02-17T15:59:00.000Z,1771343940000,24531.62109375,24532.333984375,24521.326171875,24530.70703125,2687390
2026-02-17T16:00:00.000Z,1771344000000,24540.591796875,24542.26171875,24531.119140625,24538.59375,2431581
2026-02-17T16:01:00.000Z,1771344060000,24541.736328125,24580.275390625,24541.736328125,24578.615234375,2752247
2026-02-17T16:02:00.000Z,1771344120000,24590.220703125,24590.220703125,24585.259765625,24585.259765625,3848301
2026-02-17T16:03:00.000Z,1771344180000,24590.55859375,24592.1015625,24578.890625,24580.16015625,2804211
2026-02-17T16:04:00.000Z,1771344240000,24581.357421875,24588.15625,24577.134765625,24584.23046875,2578947
2026-02-17T16:05:00.000Z,1771344300000,24584.53125,24617.634765625,24584.53125,24617.634765625,2363820
2026-02-17T16:06:00.000Z,1771344360000,24622.845703125,24623.55078125,24616.1328125,24622.283203125,3488228
2026-02-17T16:07:00.000Z,1771344420000,24622.22265625,24636.439453125,24622.22265625,24636.439453125,2464842
2026-02-17T16:08:00.000Z,1771344480000,24632.0234375,24650.2265625,24625.173828125,24650.2265625,2835266
2026-02-17T16:09:00.000Z,1771344540000,24646.46875,24660.9140625,24642.611328125,24660.9140625,3215374
2026-02-17T16:10:00.000Z,1771344600000,24661.44921875,24668.150390625,24660.916015625,24668.150390625,3314571
2026-02-17T16:11:00.000Z,1771344660000,24668.17578125,24683.845703125,24664.88671875,24681.6328125,2889398
2026-02-17T16:12:00.000Z,1771344720000,24680.970703125,24693.828125,24678.328125,24686.904296875,3097149
2026-02-17T16:13:00.000Z,1771344780000,24684.765625,24715.68359375,24684.765625,24715.68359375,3277190
2026-02-17T16:14:00.000Z,1771344840000,24713.826171875,24713.826171875,24696.451171875,24704.83203125,2939261
2026-02-17T16:15:00.000Z,1771344900000,24705.8984375,24705.8984375,24694.14453125,24702.5546875,2923992
2026-02-17T16:16:00.000Z,1771344960000,24702.107421875,24702.107421875,24685.373046875,24693.193359375,2539462
2026-02-17T16:17:00.000Z,1771345020000,24686.255859375,24690.5078125,24683.734375,24689.009765625,2657770
2026-02-17T16:18:00.000Z,1771345080000,24690.83203125,24707.091796875,24689.828125,24704.1484375,2502080
2026-02-17T16:19:00.000Z,1771345140000,24703.60546875,24720.708984375,24703.60546875,24715.810546875,2713828
2026-02-17T16:20:00.000Z,1771345200000,24711.884765625,24711.884765625,24700.142578125,24700.142578125,2619543
2026-02-17T16:21:00.000Z,1771345260000,24706.041015625,24715.0234375,24698.296875,24701.69921875,2176146
2026-02-17T16:22:00.000Z,1771345320000,24705.412109375,24709.1640625,24694.205078125,24709.1640625,2329819
2026-02-17T16:23:00.000Z,1771345380000,24714.494140625,24723.314453125,24714.494140625,24714.994140625,2617619
2026-02-17T16:24:00.000Z,1771345440000,24712.828125,24718.978515625,24710.26171875,24718.84375,2231632
2026-02-17T16:25:00.000Z,1771345500000,24715.72265625,24717.73828125,24709.759765625,24715.40234375,2470126
2026-02-17T16:26:00.000Z,1771345560000,24717.333984375,24717.333984375,24707.79296875,24708.67578125,2528058
2026-02-17T16:27:00.000Z,1771345620000,24709.80859375,24709.80859375,24690.93359375,24690.93359375,2004712
2026-02-17T16:28:00.000Z,1771345680000,24688.1015625,24690.623046875,24678.736328125,24689.296875,2933800
2026-02-17T16:29:00.000Z,1771345740000,24691.87109375,24691.87109375,24658.748046875,24660.236328125,2811681
2026-02-17T16:30:00.000Z,1771345800000,24661.05859375,24661.05859375,24632.841796875,24632.841796875,3009233
2026-02-17T16:31:00.000Z,1771345860000,24633.78515625,24643.197265625,24633.78515625,24639.47265625,2798103
2026-02-17T16:32:00.000Z,1771345920000,24643.41796875,24649.29296875,24638.826171875,24649.2890625,2537330
2026-02-17T16:33:00.000Z,1771345980000,24649.42578125,24649.474609375,24636.431640625,24636.80859375,2336887
2026-02-17T16:34:00.000Z,1771346040000,24641.99609375,24662.546875,24641.474609375,24662.546875,1963076
2026-02-17T16:35:00.000Z,1771346100000,24657.6875,24668.953125,24657.6875,24668.953125,2821744
2026-02-17T16:36:00.000Z,1771346160000,24671.07421875,24703.79296875,24671.07421875,24702.45703125,3127028
2026-02-17T16:37:00.000Z,1771346220000,24699.68359375,24704.6171875,24695.970703125,24702.41015625,2593016
2026-02-17T16:38:00.000Z,1771346280000,24700.0625,24706.482421875,24685.7734375,24706.482421875,2397497
2026-02-17T16:39:00.000Z,1771346340000,24703.05078125,24703.05078125,24693.6015625,24693.6015625,2083511
2026-02-17T16:40:00.000Z,1771346400000,24691.68359375,24691.68359375,24673.873046875,24681.65234375,2163268
2026-02-17T16:41:00.000Z,1771346460000,24678.70703125,24685.431640625,24677.044921875,24684.4296875,1759646
2026-02-17T16:42:00.000Z,1771346520000,24692.35546875,24693.9296875,24685.423828125,24692.3125,1586049
2026-02-17T16:43:00.000Z,1771346580000,24693.65625,24701.123046875,24685.193359375,24685.193359375,1465481
2026-02-17T16:44:00.000Z,1771346640000,24676.810546875,24681.87109375,24670.919921875,24671.158203125,1851579
2026-02-17T16:45:00.000Z,1771346700000,24672.806640625,24674.77734375,24664.388671875,24666.62109375,1587335
2026-02-17T16:46:00.000Z,1771346760000,24667.248046875,24667.248046875,24660.0625,24663.9609375,1623061
2026-02-17T16:47:00.000Z,1771346820000,24664.76171875,24682.009765625,24664.76171875,24676.9453125,1937712
2026-02-17T16:48:00.000Z,1771346880000,24675.109375,24681.05078125,24673.193359375,24675.67578125,1534148
2026-02-17T16:49:00.000Z,1771346940000,24678.888671875,24682.1328125,24660.70703125,24660.70703125,1604393
2026-02-17T16:50:00.000Z,1771347000000,24664.169921875,24684.453125,24664.169921875,24682.1328125,1765717
2026-02-17T16:51:00.000Z,1771347060000,24679.556640625,24679.556640625,24667.69921875,24672.923828125,1547316
2026-02-17T16:52:00.000Z,1771347120000,24677.5703125,24688.38671875,24673.73046875,24675.14453125,1587582
2026-02-17T16:53:00.000Z,1771347180000,24679.884765625,24679.884765625,24671.87890625,24675.595703125,1503646
2026-02-17T16:54:00.000Z,1771347240000,24669.880859375,24686.994140625,24662.87890625,24686.994140625,1510298
2026-02-17T16:55:00.000Z,1771347300000,24690.2734375,24712.892578125,24689.2421875,24712.892578125,1591958
2026-02-17T16:56:00.000Z,1771347360000,24713.62890625,24714.47265625,24707.4921875,24711.85546875,1997211
2026-02-17T16:57:00.000Z,1771347420000,24712.158203125,24712.158203125,24677.8203125,24692.53125,1743083
2026-02-17T16:58:00.000Z,1771347480000,24691.171875,24701.76953125,24687.6796875,24701.76953125,2266184
2026-02-17T16:59:00.000Z,1771347540000,24701.49609375,24701.49609375,24695.0078125,24695.380859375,1506859
2026-02-17T17:00:00.000Z,1771347600000,24694.119140625,24694.119140625,24671.671875,24671.671875,2209519
2026-02-17T17:01:00.000Z,1771347660000,24671.68359375,24672.146484375,24654.55859375,24656.619140625,2104350
2026-02-17T17:02:00.000Z,1771347720000,24660.619140625,24673.28125,24655.400390625,24672.474609375,2158754
2026-02-17T17:03:00.000Z,1771347780000,24670.107421875,24671.02734375,24660.197265625,24667.16796875,1422449
2026-02-17T17:04:00.000Z,1771347840000,24667.966796875,24677.46875,24667.966796875,24677.46875,1377058
2026-02-17T17:05:00.000Z,1771347900000,24674.732421875,24682.462890625,24672.548828125,24677.904296875,2458011
2026-02-17T17:06:00.000Z,1771347960000,24672.947265625,24673.21484375,24666.251953125,24668.734375,980822
2026-02-17T17:07:00.000Z,1771348020000,24668.9921875,24690.09765625,24668.314453125,24687.96484375,2581201
2026-02-17T17:08:00.000Z,1771348080000,24682.91796875,24683.9375,24679.376953125,24682.1953125,688352
2026-02-17T17:09:00.000Z,1771348140000,24681.685546875,24684.154296875,24664.14453125,24664.14453125,2592909
2026-02-17T17:10:00.000Z,1771348200000,24669.02734375,24669.951171875,24652.052734375,24652.052734375,777773
2026-02-17T17:11:00.000Z,1771348260000,24650.974609375,24651.318359375,24643.333984375,24643.375,2572992
2026-02-17T17:12:00.000Z,1771348320000,24639.431640625,24639.431640625,24623.861328125,24630.96484375,1337066
2026-02-17T17:13:00.000Z,1771348380000,24630.091796875,24640.87890625,24629.359375,24640.87890625,2820120
2026-02-17T17:14:00.000Z,1771348440000,24637.724609375,24637.982421875,24627.91015625,24636.654296875,1033415
2026-02-17T17:15:00.000Z,1771348500000,24636.0625,24647.556640625,24633.359375,24633.359375,2689926
2026-02-17T17:16:00.000Z,1771348560000,24633.21484375,24643.986328125,24631.185546875,24631.185546875,741258
2026-02-17T17:17:00.000Z,1771348620000,24631.02734375,24635.73046875,24624.873046875,24635.73046875,2886119
2026-02-17T17:18:00.000Z,1771348680000,24634.044921875,24642.9453125,24630.3125,24642.9453125,775031
2026-02-17T17:19:00.000Z,1771348740000,24648.32421875,24652.19921875,24645.744140625,24646.537109375,2818316
2026-02-17T17:20:00.000Z,1771348800000,24647.541015625,24647.541015625,24636.263671875,24646.716796875,946788
2026-02-17T17:21:00.000Z,1771348860000,24644.412109375,24644.412109375,24634.5625,24634.5625,1500739
2026-02-17T17:22:00.000Z,1771348920000,24637.267578125,24639.17578125,24607.537109375,24607.537109375,1633893
2026-02-17T17:23:00.000Z,1771348980000,24608.974609375,24617.50390625,24608.974609375,24612.630859375,2617545
2026-02-17T17:24:00.000Z,1771349040000,24613.3046875,24630.986328125,24610.326171875,24630.630859375,1686601
2026-02-17T17:25:00.000Z,1771349100000,24632.27734375,24644.234375,24630.5,24644.234375,1939550
2026-02-17T17:26:00.000Z,1771349160000,24642.7421875,24653.2734375,24638.103515625,24653.2734375,2167633
2026-02-17T17:27:00.000Z,1771349220000,24651.140625,24651.140625,24638.486328125,24645.9296875,1517072
2026-02-17T17:28:00.000Z,1771349280000,24647.6796875,24653.3359375,24643.244140625,24649.94140625,1437104
2026-02-17T17:29:00.000Z,1771349340000,24652.05078125,24680.41015625,24652.05078125,24680.41015625,1674892
2026-02-17T17:30:00.000Z,1771349400000,24682.890625,24687.228515625,24663.2421875,24666.005859375,2291690
2026-02-17T17:31:00.000Z,1771349460000,24667.07421875,24667.546875,24661.41796875,24663.080078125,1909776
2026-02-17T17:32:00.000Z,1771349520000,24662.244140625,24662.244140625,24627.7265625,24627.7265625,2269396
2026-02-17T17:33:00.000Z,1771349580000,24627.52734375,24636.806640625,24626.111328125,24636.806640625,1430922
2026-02-17T17:34:00.000Z,1771349640000,24639.314453125,24651.71484375,24631.591796875,24651.71484375,1409732
2026-02-17T17:35:00.000Z,1771349700000,24648.900390625,24661.708984375,24648.65625,24657.595703125,1745983
2026-02-17T17:36:00.000Z,1771349760000,24658.986328125,24661.80859375,24649.77734375,24661.80859375,2196201
2026-02-17T17:37:00.000Z,1771349820000,24660.689453125,24660.689453125,24655.033203125,24660.111328125,1014569
2026-02-17T17:38:00.000Z,1771349880000,24661.3828125,24665.556640625,24654.693359375,24654.693359375,2095226
2026-02-17T17:39:00.000Z,1771349940000,24654.22265625,24655.26171875,24645.345703125,24651.501953125,690972
2026-02-17T17:40:00.000Z,1771350000000,24651.1015625,24651.1015625,24628.435546875,24628.576171875,2399332
2026-02-17T17:41:00.000Z,1771350060000,24629.59375,24629.890625,24616.671875,24625.845703125,1099799
2026-02-17T17:42:00.000Z,1771350120000,24624.87109375,24627.19140625,24616.1171875,24616.1171875,2443748
2026-02-17T17:43:00.000Z,1771350180000,24617.52734375,24617.52734375,24601.984375,24603.248046875,1583166
2026-02-17T17:44:00.000Z,1771350240000,24603.59375,24603.59375,24585.1953125,24585.1953125,2878714
2026-02-17T17:45:00.000Z,1771350300000,24578.61328125,24578.61328125,24564.46484375,24567.140625,1478159
2026-02-17T17:46:00.000Z,1771350360000,24568.123046875,24586.986328125,24568.123046875,24586.298828125,3252047
2026-02-17T17:47:00.000Z,1771350420000,24584.4765625,24589.916015625,24579.90625,24584.47265625,790202
2026-02-17T17:48:00.000Z,1771350480000,24585.994140625,24608.45703125,24582.962890625,24607.822265625,3061509
2026-02-17T17:49:00.000Z,1771350540000,24606.79296875,24607.955078125,24593.388671875,24601.81640625,735623
2026-02-17T17:50:00.000Z,1771350600000,24600.154296875,24608.83984375,24595.134765625,24600.5390625,3246210
2026-02-17T17:51:00.000Z,1771350660000,24598.623046875,24601.060546875,24590.4765625,24590.4765625,991629
2026-02-17T17:52:00.000Z,1771350720000,24587.51953125,24587.703125,24562.39453125,24562.39453125,1569532
2026-02-17T17:53:00.000Z,1771350780000,24560.47265625,24560.47265625,24546.41796875,24549.505859375,2260730
2026-02-17T17:54:00.000Z,1771350840000,24551.6484375,24558.744140625,24547.283203125,24558.693359375,1818161
2026-02-17T17:55:00.000Z,1771350900000,24557.271484375,24563.19921875,24552.55078125,24559.84765625,2203991
2026-02-17T17:56:00.000Z,1771350960000,24558.78125,24574.54296875,24553.591796875,24572.73046875,1326156
2026-02-17T17:57:00.000Z,1771351020000,24571.40234375,24601.205078125,24568.05859375,24601.205078125,1391322
2026-02-17T17:58:00.000Z,1771351080000,24605.296875,24612.296875,24602.357421875,24611.34375,2224580
2026-02-17T17:59:00.000Z,1771351140000,24609.06640625,24632.595703125,24607.95703125,24631.50390625,1718218
2026-02-17T18:00:00.000Z,1771351200000,24631.814453125,24634.05859375,24610.689453125,24614.96875,2263617
2026-02-17T18:01:00.000Z,1771351260000,24614.146484375,24617.37890625,24611.53125,24613.31640625,1659258
2026-02-17T18:02:00.000Z,1771351320000,24613.634765625,24615.158203125,24608.251953125,24608.251953125,1422401
2026-02-17T18:03:00.000Z,1771351380000,24608.646484375,24622.6953125,24603.1640625,24622.6953125,1312098
2026-02-17T18:04:00.000Z,1771351440000,24622.130859375,24630.458984375,24614.73828125,24614.73828125,2004935
2026-02-17T18:05:00.000Z,1771351500000,24615.48046875,24618.041015625,24599.18359375,24601.34765625,1735886
2026-02-17T18:06:00.000Z,1771351560000,24604.0234375,24604.0234375,24594.404296875,24600.6796875,1828838
2026-02-17T18:07:00.000Z,1771351620000,24601.71484375,24607.171875,24598.6796875,24598.6796875,1959423
2026-02-17T18:08:00.000Z,1771351680000,24597.986328125,24602.236328125,24595.140625,24595.140625,601311
2026-02-17T18:09:00.000Z,1771351740000,24594.732421875,24603.4453125,24589.697265625,24600.921875,2687717
2026-02-17T18:10:00.000Z,1771351800000,24601.625,24601.625,24587.275390625,24592.7421875,692407
2026-02-17T18:11:00.000Z,1771351860000,24591.515625,24600.681640625,24586.193359375,24600.681640625,2387812
2026-02-17T18:12:00.000Z,1771351920000,24602.5546875,24603.759765625,24594.71875,24603.369140625,730513
2026-02-17T18:13:00.000Z,1771351980000,24603.255859375,24622.279296875,24603.255859375,24620.6328125,2443590
2026-02-17T18:14:00.000Z,1771352040000,24619.5859375,24621.849609375,24610.85546875,24610.85546875,1025992
2026-02-17T18:15:00.000Z,1771352100000,24608.541015625,24609.65625,24595.837890625,24599.40625,2211349
2026-02-17T18:16:00.000Z,1771352160000,24600.390625,24603.19921875,24594.0859375,24594.0859375,539003
2026-02-17T18:17:00.000Z,1771352220000,24595.046875,24597.46484375,24587.578125,24597.46484375,1906764
2026-02-17T18:18:00.000Z,1771352280000,24595.65234375,24617.01171875,24595.65234375,24614.28515625,760925
2026-02-17T18:19:00.000Z,1771352340000,24615.328125,24615.328125,24602.7578125,24605.740234375,1791546
2026-02-17T18:20:00.000Z,1771352400000,24607.20703125,24627.640625,24601.814453125,24626.927734375,1026348
2026-02-17T18:21:00.000Z,1771352460000,24631.060546875,24652.44140625,24631.060546875,24652.44140625,3957039
2026-02-17T18:22:00.000Z,1771352520000,24654.685546875,24703.705078125,24654.685546875,24703.705078125,1000558
2026-02-17T18:23:00.000Z,1771352580000,24705.140625,24712.279296875,24701.55859375,24701.55859375,4115947
2026-02-17T18:24:00.000Z,1771352640000,24699.328125,24700.65625,24685.958984375,24699.294921875,2340103
2026-02-17T18:25:00.000Z,1771352700000,24697.21875,24698.416015625,24684.638671875,24695.0234375,2300625
2026-02-17T18:26:00.000Z,1771352760000,24694.64453125,24694.64453125,24674.884765625,24674.884765625,1696855
2026-02-17T18:27:00.000Z,1771352820000,24673.392578125,24694.759765625,24672.935546875,24694.373046875,1813770
2026-02-17T18:28:00.000Z,1771352880000,24698.16796875,24698.236328125,24688.3203125,24697.876953125,1985743
2026-02-17T18:29:00.000Z,1771352940000,24699.091796875,24707.458984375,24698.896484375,24698.896484375,1561129
2026-02-17T18:30:00.000Z,1771353000000,24699.3671875,24705.8125,24685.927734375,24691.7109375,1740901
2026-02-17T18:31:00.000Z,1771353060000,24694.88671875,24706.94140625,24691.55859375,24706.94140625,2275091
2026-02-17T18:32:00.000Z,1771353120000,24708.705078125,24713.26171875,24703.30078125,24711.302734375,1612294
2026-02-17T18:33:00.000Z,1771353180000,24711.28515625,24721.669921875,24710.830078125,24721.669921875,1659439
2026-02-17T18:34:00.000Z,1771353240000,24721.00390625,24727.681640625,24719.341796875,24722.640625,2047808
2026-02-17T18:35:00.000Z,1771353300000,24719.94140625,24719.94140625,24702.130859375,24706.06640625,1530096
2026-02-17T18:36:00.000Z,1771353360000,24703.998046875,24729.23046875,24703.998046875,24729.23046875,1742330
2026-02-17T18:37:00.000Z,1771353420000,24726.60546875,24731.185546875,24724.35546875,24729.0546875,1648298
2026-02-17T18:38:00.000Z,1771353480000,24730.302734375,24738.26953125,24725.59765625,24736.06640625,2698459
2026-02-17T18:39:00.000Z,1771353540000,24734.109375,24746.68359375,24732.92578125,24746.68359375,707905
2026-02-17T18:40:00.000Z,1771353600000,24746.87109375,24779.189453125,24746.87109375,24779.189453125,2658066
2026-02-17T18:41:00.000Z,1771353660000,24778.751953125,24778.751953125,24767.22265625,24767.22265625,3147874
2026-02-17T18:42:00.000Z,1771353720000,24764.796875,24766.0625,24755.623046875,24758.50390625,1030455
2026-02-17T18:43:00.000Z,1771353780000,24759.126953125,24766.294921875,24757.271484375,24766.29296875,2402155
2026-02-17T18:44:00.000Z,1771353840000,24767.87890625,24769.357421875,24757.974609375,24757.974609375,908838
2026-02-17T18:45:00.000Z,1771353900000,24758.4921875,24762.75,24756.734375,24759.7109375,2561189
